"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1CM_vs_D5B","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names","D5B_vs_D1CM"
0.891236067500001,11.22328913125,20.6241854362701,1.07436071429224e-07,1.25774811955129e-06,8.13562673187046,"UBIA1_HUMAN",4,-13.2307990410319,1.27785280611966e-06,6.47296953292226e-06,-0.891236067500001,"Up in D1CM",5.18889643712155,"UBIAD1","UBIA1_HUMAN",0.891236067500001
0.280119419250003,9.432509422125,11.3955442916117,6.97444041683202e-06,2.83701790544451e-05,3.4535843589874,"CHD2_HUMAN",46,-13.2223778320347,1.28397001769414e-06,6.50005001750387e-06,-0.280119419250003,"Non-significant",5.18708330147371,"CHD2","CHD2_HUMAN",0.280119419250003
0.4927649475,12.62070751125,12.4676526955929,3.7421268884988e-06,1.73978971556295e-05,4.15389521444433,"SSRP1_HUMAN",28,-13.211893869348,1.29163163434104e-06,6.53491179223325e-06,-0.4927649475,"Non-significant",5.18476027011938,"SSRP1","SSRP1_HUMAN",0.4927649475
0.701100349500001,10.09604454025,15.1297600625045,9.65986161377957e-07,6.18117429858781e-06,5.67614707465617,"LYSM2_HUMAN",8,-13.2093027679387,1.29353310001327e-06,6.54060617877138e-06,-0.701100349500001,"Up in D1CM",5.18438199970391,"LYSMD2","LYSM2_HUMAN",0.701100349500001
-0.2891054125,16.36614799375,-11.6114098586957,6.12707287856524e-06,2.56430473155047e-05,3.59929210441569,"ANXA4_HUMAN",38,13.2028654704576,1.29827069807113e-06,6.56062572784264e-06,0.2891054125,"Non-significant",5.18305473727227,"ANXA4","ANXA4_HUMAN",-0.2891054125
-0.461238382500003,10.56853938125,-12.06660089301,4.69550544748087e-06,2.07760710849429e-05,3.89862547383133,"NBEL1_HUMAN",70,13.2001132815266,1.30030214546252e-06,6.56695433439398e-06,0.461238382500003,"Non-significant",5.18263600371997,"NBEAL1","NBEL1_HUMAN",-0.461238382500003
0.6295700075,11.07066965125,12.404223241943,3.87713921954126e-06,1.78936412440974e-05,4.1140307546111,"OTUD4_HUMAN",44,-13.179596715729,1.31555884228638e-06,6.64002723451011e-06,-0.6295700075,"Up in D1CM",5.17783013934084,"OTUD4","OTUD4_HUMAN",0.6295700075
-0.49860072225,10.005279898875,-13.441360403401,2.21555892851175e-06,1.15206330712064e-05,4.74332255033124,"UBAC1_HUMAN",14,13.1731918250772,1.32036279935321e-06,6.65783420671519e-06,0.49860072225,"Non-significant",5.17666702383919,"UBAC1","UBAC1_HUMAN",-0.49860072225
0.365626334999998,18.0207986825,11.8683810410129,5.26637207576544e-06,2.27876027857428e-05,3.76956690252822,"CATA_HUMAN",45,-13.1727876586197,1.32066660263706e-06,6.65783420671519e-06,-0.365626334999998,"Non-significant",5.17666702383919,"CAT","CATA_HUMAN",0.365626334999998
0.744623660000002,14.9253232475,12.8618766040529,3.0132693867351e-06,1.46138363986134e-05,4.39752880487387,"RL8_HUMAN",16,-13.1706262726169,1.32229260337315e-06,6.66204683432893e-06,-0.744623660000002,"Up in D1CM",5.1763923185348,"RPL8","RL8_HUMAN",0.744623660000002
0.204673767500001,16.24613141875,10.4428798764141,1.27018914056125e-05,4.60628983760168e-05,2.77930257951997,"HYES_HUMAN",48,-13.1694025197415,1.32321422382261e-06,6.66270770167313e-06,-0.204673767500001,"Non-significant",5.17634923916094,"EPHX2","HYES_HUMAN",0.204673767500001
-3.1825442315,7.84730601325,-12.6997602972143,3.29154521680981e-06,1.56836826639287e-05,4.29818950160142,"TGFB1_HUMAN",14,13.1661632588646,1.32565722747233e-06,6.67023500808382e-06,3.1825442315,"Up in D5B",5.17585886459679,"TGFB1","TGFB1_HUMAN",-3.1825442315
-0.336382629999996,11.2059098475,-11.4294063149379,6.83315129884527e-06,2.78990679748536e-05,3.47660565850405,"VP13C_HUMAN",160,13.1653229088176,1.32629183456501e-06,6.67023500808382e-06,0.336382629999996,"Non-significant",5.17585886459679,"VPS13C","VP13C_HUMAN",-0.336382629999996
0.439778564999999,14.2571009375,13.3940951434415,2.27077522553378e-06,1.17642067461735e-05,4.71564564025691,"TFAM_HUMAN",15,-13.1595431068433,1.33066582177741e-06,6.68824222526046e-06,-0.439778564999999,"Non-significant",5.17468800662331,"TFAM","TFAM_HUMAN",0.439778564999999
-0.203585147499997,14.77301359125,-11.0975515321464,8.37097178625598e-06,3.28792736189896e-05,3.24828300416696,"PCY2_HUMAN",31,13.1583757983505,1.33155117213081e-06,6.68870371268806e-06,0.203585147499997,"Non-significant",5.17465804142135,"PCYT2","PCY2_HUMAN",-0.203585147499997
3.4785922765,7.97495871775,13.0571590506553,2.7128000152034e-06,1.34911987322754e-05,4.51565606780392,"MT1M_HUMAN",3,-13.1564016561398,1.33304997503281e-06,6.68995832267499e-06,-3.4785922765,"Up in D1CM",5.17457658780597,"MT1M","MT1M_HUMAN",3.4785922765
0.365194084999999,10.46349299,12.2180897703534,4.30629022714216e-06,1.94834784350946e-05,3.99595356708562,"XIAP_HUMAN",28,-13.1559563774059,1.33338830016538e-06,6.68995832267499e-06,-0.365194084999999,"Non-significant",5.17457658780597,"XIAP","XIAP_HUMAN",0.365194084999999
0.701133967500001,11.61286389875,13.3305502258569,2.3474845369966e-06,1.21021083561739e-05,4.67829127265044,"EBP2_HUMAN",12,-13.1525193017508,1.33600305584045e-06,6.69908968333087e-06,-0.701133967500001,"Up in D1CM",5.17398420810008,"EBNA1BP2","EBP2_HUMAN",0.701133967500001
0.736777067249999,8.863246798375,15.6712143338723,7.53992107061981e-07,5.17119566348693e-06,5.95433517502057,"ACVR1_HUMAN",7,-13.1426494413833,1.34354362036589e-06,6.73289487280862e-06,-0.736777067249999,"Up in D1CM",5.17179816653837,"ACVR1","ACVR1_HUMAN",0.736777067249999
0.421774627499996,12.11489260375,13.0550434175886,2.71586774323868e-06,1.34976705234427e-05,4.51438515851331,"HSC20_HUMAN",17,-13.1396665246333,1.34583196299092e-06,6.73958859499509e-06,-0.421774627499996,"Non-significant",5.17136661331285,"HSCB","HSC20_HUMAN",0.421774627499996
-0.884623288749999,10.066897988125,-38.7175402733356,1.17026065542118e-09,6.85008823926746e-08,13.0939628526884,"SEPP1_HUMAN",3,13.1388247907532,1.34647849020901e-06,6.73958859499509e-06,0.884623288749999,"Up in D5B",5.17136661331285,"SELENOP","SEPP1_HUMAN",-0.884623288749999
0.550471782500004,16.13407397375,14.1861085949505,1.51882394816004e-06,8.6559615003658e-06,5.16773892829268,"RL17_HUMAN",11,-13.1364428337924,1.34830993802712e-06,6.74475042589352e-06,-0.550471782500004,"Up in D1CM",5.17103411577156,"RPL17","RL17_HUMAN",0.550471782500004
1.59307098375,8.737769842125,13.0196438689893,2.76778567275801e-06,1.37078832143881e-05,4.49309128996234,"IFRD2_HUMAN",8,-13.131750555895,1.35192594360605e-06,6.75483240580821e-06,-1.59307098375,"Up in D1CM",5.17038542179156,"IFRD2","IFRD2_HUMAN",1.59307098375
-0.308481455000003,11.5618823775,-11.3391228088778,7.21726338663096e-06,2.91352074166247e-05,3.41508796545123,"ROCK2_HUMAN",70,13.1307981410744,1.3526612310342e-06,6.75483240580821e-06,0.308481455000003,"Non-significant",5.17038542179156,"ROCK2","ROCK2_HUMAN",-0.308481455000003
0.555490734999998,11.916643025,13.2378676223994,2.4646911936274e-06,1.25603881929174e-05,4.62350845090222,"DDX3Y_HUMAN",14,-13.1307097197076,1.35272951726234e-06,6.75483240580821e-06,-0.555490734999998,"Up in D1CM",5.17038542179156,"DDX3Y","DDX3Y_HUMAN",0.555490734999998
-0.449803590000002,10.730739235,-13.551725110387,2.09245372175995e-06,1.1030201638971e-05,4.807594358799,"CDK5_HUMAN",14,13.1051346392984,1.37264418326488e-06,6.84761447795452e-06,0.449803590000002,"Non-significant",5.16446069850761,"CDK5","CDK5_HUMAN",-0.449803590000002
0.504582645000001,10.4907389875,14.4993820477781,1.3029588269433e-06,7.74516216664676e-06,5.34000139667403,"SPF30_HUMAN",11,-13.1047643536636,1.37293492321072e-06,6.84761447795452e-06,-0.504582645000001,"Up in D1CM",5.16446069850761,"SMNDC1","SPF30_HUMAN",0.504582645000001
0.573717117500003,17.94355964625,12.2893551670314,4.13592346923434e-06,1.88543531217827e-05,4.04135665614491,"HMCS2_HUMAN",42,-13.1015636748419,1.37545090868879e-06,6.85217230146271e-06,-0.573717117500003,"Up in D1CM",5.16417172500693,"HMGCS2","HMCS2_HUMAN",0.573717117500003
0.350031852499999,10.24516820875,11.6332668173274,6.04797566857256e-06,2.54129545914248e-05,3.61390792584053,"KDM3B_HUMAN",58,-13.1015335477971,1.37547461550301e-06,6.85217230146271e-06,-0.350031852499999,"Non-significant",5.16417172500693,"KDM3B","KDM3B_HUMAN",0.350031852499999
0.256183627500008,16.89645004375,10.8880864015471,9.54225556857057e-06,3.64108973234411e-05,3.10098191681243,"NNTM_HUMAN",64,-13.096784638934,1.37921725053484e-06,6.86675853795519e-06,-0.256183627500008,"Non-significant",5.1632482238272,"NNT","NNTM_HUMAN",0.256183627500008
0.446405410000001,10.970074895,11.9640160076582,4.98168479522788e-06,2.17680773141399e-05,3.83207814913361,"PRC2A_HUMAN",61,-13.089812699562,1.38473260308868e-06,6.89014823579368e-06,-0.446405410000001,"Non-significant",5.16177143450824,"PRRC2A","PRC2A_HUMAN",0.446405410000001
-0.296125647499998,15.55291545375,-12.5662113727229,3.54277099125376e-06,1.66826908856301e-05,4.21546745890754,"CNN3_HUMAN",21,13.0858003975742,1.38791787594335e-06,6.90192317187403e-06,0.296125647499998,"Non-significant",5.16102987932689,"CNN3","CNN3_HUMAN",-0.296125647499998
0.397588249999998,16.529330015,13.4832234206024,2.16792168529559e-06,1.13499452704078e-05,4.76775995084237,"RS18_HUMAN",15,-13.0844903539585,1.38895967025205e-06,6.9030312857043e-06,-0.397588249999998,"Non-significant",5.16096015831125,"RPS18","RS18_HUMAN",0.397588249999998
0.591033695000002,12.4040600075,13.2944068300501,2.39242364400032e-06,1.22961822532187e-05,4.65697017674675,"NAA50_HUMAN",13,-13.0802644297636,1.39232626901964e-06,6.91568539868387e-06,-0.591033695000002,"Up in D1CM",5.16016477143097,"NAA50","NAA50_HUMAN",0.591033695000002
0.605522634249999,9.983928442875,22.5628455669662,5.65737019714348e-08,8.02794164843812e-07,8.85000763644265,"CHAC2_HUMAN",6,-13.0759390127317,1.39578162223428e-06,6.92876519070244e-06,-0.605522634249999,"Up in D1CM",5.15934415624635,"CHAC2","CHAC2_HUMAN",0.605522634249999
-0.327193019999999,11.4957045325,-11.4516707956599,6.74201799615824e-06,2.76403062692694e-05,3.49170865183887,"ERBIN_HUMAN",64,13.072849389992,1.39825565906816e-06,6.93696112435877e-06,0.327193019999999,"Non-significant",5.15883073933696,"ERBIN","ERBIN_HUMAN",-0.327193019999999
1.175805092,8.12843704225,13.2795985278214,2.41111654164271e-06,1.23771628072511e-05,4.64821903832343,"RHOF_HUMAN",8,-13.0651302569299,1.40445835880392e-06,6.96363500374016e-06,-1.175805092,"Up in D1CM",5.15716400033698,"RHOF","RHOF_HUMAN",1.175805092
0.248088835000001,17.508336545,11.1554897984814,8.07634499743446e-06,3.1905958963877e-05,3.28858558982479,"FAAA_HUMAN",39,-13.0625769961565,1.40651682439492e-06,6.96974151253664e-06,-0.248088835000001,"Non-significant",5.15678332832389,"FAH","FAAA_HUMAN",0.248088835000001
0.327112436250001,10.002558111875,11.6759977573318,5.89665349797106e-06,2.48887793362034e-05,3.64241020733816,"TBD2B_HUMAN",40,-13.0555229931798,1.4122214681852e-06,6.99389821112398e-06,-0.327112436250001,"Non-significant",5.15528069268289,"TBC1D2B","TBD2B_HUMAN",0.327112436250001
-0.346174475000003,13.15583098,-11.6026520527752,6.15909411426203e-06,2.57402106437935e-05,3.59342870699081,"FARP1_HUMAN",54,13.0501446914838,1.41658841474979e-06,7.01140560653315e-06,0.346174475000003,"Non-significant",5.15419490842885,"FARP1","FARP1_HUMAN",-0.346174475000003
0.458743097500001,11.13151049625,14.9138327891471,1.0688133678965e-06,6.65363949630697e-06,5.56253648054157,"SPRY7_HUMAN",11,-13.0446737712768,1.42104612830242e-06,7.02934144099829e-06,-0.458743097500001,"Non-significant",5.15308536088881,"SPRYD7","SPRY7_HUMAN",0.458743097500001
-0.192390677499999,14.34116756875,-10.4678980838691,1.24957943217262e-05,4.53604867949311e-05,2.79769932887439,"HARS1_HUMAN",38,13.0398262842122,1.42500903316564e-06,7.04481005311036e-06,0.192390677499999,"Non-significant",5.15213071213562,"HARS1","HARS1_HUMAN",-0.192390677499999
0.383584739000003,9.772714496,11.7608074592777,5.60883811630226e-06,2.39497955837445e-05,3.69869941978919,"BTAF1_HUMAN",53,-13.0359575034365,1.42818073462338e-06,7.05635135529924e-06,-0.383584739000003,"Non-significant",5.15141980261141,"BTAF1","BTAF1_HUMAN",0.383584739000003
0.63442659375,9.262462854125,12.5186379269972,3.63745595854166e-06,1.70050561700209e-05,4.18580303369338,"TNK1_HUMAN",22,-13.0339219113537,1.42985273486374e-06,7.05737136607873e-06,-0.63442659375,"Up in D1CM",5.15135702894602,"TNK1","TNK1_HUMAN",0.63442659375
0.689284561749997,9.678820251625,16.0795066940508,6.28831258069581e-07,4.54971560023047e-06,6.15805281112933,"EYA3_HUMAN",7,-13.0336676604302,1.43006172657047e-06,7.05737136607873e-06,-0.689284561749997,"Up in D1CM",5.15135702894602,"EYA3","EYA3_HUMAN",0.689284561749997
0.376997712499998,13.70851075625,11.9369437981951,5.06046571201226e-06,2.20209940560409e-05,3.81442908944117,"THNS1_HUMAN",35,-13.0214345611114,1.44015785951124e-06,7.1021852037426e-06,-0.376997712499998,"Non-significant",5.14860800678592,"THNSL1","THNS1_HUMAN",0.376997712499998
-0.724050045,11.9411261075,-13.3403604034243,2.33545259159847e-06,1.20474479159018e-05,4.68406898317049,"CRADD_HUMAN",11,13.020626347864,1.44082770179142e-06,7.1021852037426e-06,0.724050045,"Up in D5B",5.14860800678592,"CRADD","CRADD_HUMAN",-0.724050045
0.829698086249998,9.578785419625,13.1339881954009,2.60401111167338e-06,1.30805778666835e-05,4.56167937147045,"CCDB1_HUMAN",11,-13.0184632576266,1.44262217987537e-06,7.10308316929182e-06,-0.829698086249998,"Up in D1CM",5.14855310018744,"CCNDBP1","CCDB1_HUMAN",0.829698086249998
0.398835179999997,15.0265562525,12.7063899671285,3.27960984830037e-06,1.56444999498154e-05,4.3022749672427,"DHRS1_HUMAN",19,-13.0183752241979,1.442695264661e-06,7.10308316929182e-06,-0.398835179999997,"Non-significant",5.14855310018744,"DHRS1","DHRS1_HUMAN",0.398835179999997
0.807986977500002,10.75448715875,12.5432951912363,3.58802784567118e-06,1.68112766599013e-05,4.20119106848853,"CCN1_HUMAN",20,-13.0053029964537,1.45359403617047e-06,7.152565166889e-06,-0.807986977500002,"Up in D1CM",5.14553817665568,"CCN1","CCN1_HUMAN",0.807986977500002
0.262353897499999,10.91117882875,10.9175528631363,9.36679433330137e-06,3.58549997435955e-05,3.12185624422092,"SYMPK_HUMAN",61,-13.0042712231492,1.45445819060353e-06,7.15264182531923e-06,-0.262353897499999,"Non-significant",5.14553352208014,"SYMPK","SYMPK_HUMAN",0.262353897499999
0.333633899999995,16.7996380325,11.7647002519315,5.59601408760346e-06,2.39314067703752e-05,3.70127421962244,"NADK2_HUMAN",35,-12.9972543054992,1.46035048635332e-06,7.1774310492549e-06,-0.333633899999995,"Non-significant",5.14403097090696,"NADK2","NADK2_HUMAN",0.333633899999995
0.451725724999994,16.049328445,13.7408190638692,1.89912157350763e-06,1.03075954559535e-05,4.91657973061801,"TCTP_HUMAN",13,-12.9832533670719,1.47218773105373e-06,7.23139299828197e-06,-0.451725724999994,"Non-significant",5.1407780355969,"TPT1","TCTP_HUMAN",0.451725724999994
0.270215749999998,12.9126893275,12.1815554847069,4.39670074263033e-06,1.97546857993769e-05,3.97258304274141,"GALK2_HUMAN",23,-12.9812089004283,1.47392524606578e-06,7.23571106528155e-06,-0.270215749999998,"Non-significant",5.14051878361145,"GALK2","GALK2_HUMAN",0.270215749999998
0.488797426249999,9.886698841875,16.6985779456072,4.81466956995448e-07,3.73347284315974e-06,6.45758201610798,"CTR2_HUMAN",9,-12.9779649335212,1.47668689877586e-06,7.24504881826642e-06,-0.488797426249999,"Non-significant",5.13995868383914,"SLC7A2","CTR2_HUMAN",0.488797426249999
-1.011144638,8.51586413375,-13.4449147331611,2.2114685858245e-06,1.15135693081623e-05,4.74540015132829,"RNAS4_HUMAN",8,12.9752359681541,1.47901462112646e-06,7.25224795897319e-06,1.011144638,"Up in D5B",5.13952735551795,"RNASE4","RNAS4_HUMAN",-1.011144638
-0.293871882499996,17.37104511375,-11.5241464935896,6.4547481384042e-06,2.66701333620632e-05,3.54068842448646,"ANXA5_HUMAN",36,12.9737882563695,1.48025114662768e-06,7.25409122960738e-06,0.293871882499996,"Non-significant",5.13941698690475,"ANXA5","ANXA5_HUMAN",-0.293871882499996
0.255191802499994,17.26592159375,10.8897058510448,9.53251642399299e-06,3.63902087580783e-05,3.10213046303784,"RPN1_HUMAN",54,-12.9684398858628,1.48482939550889e-06,7.27100535442117e-06,-0.255191802499994,"Non-significant",5.13840553553841,"RPN1","RPN1_HUMAN",0.255191802499994
-0.336960315000001,12.2073476325,-11.710123394352,5.7788788632983e-06,2.44774723310258e-05,3.66510446264761,"SAMH1_HUMAN",37,12.9677421498223,1.48542783489302e-06,7.27100535442117e-06,0.336960315000001,"Non-significant",5.13840553553841,"SAMHD1","SAMH1_HUMAN",-0.336960315000001
0.268065455,10.32115793,10.9747223630647,9.03667808965684e-06,3.48764467114091e-05,3.16221213342623,"INADL_HUMAN",57,-12.9538422646225,1.49740621381826e-06,7.32538419981088e-06,-0.268065455,"Non-significant",5.13516959261452,"PATJ","INADL_HUMAN",0.268065455
0.370203255000003,14.764596105,11.8564809503263,5.30306769863953e-06,2.29019741401702e-05,3.76175627226148,"DDX17_HUMAN",35,-12.949260970149,1.50137793112634e-06,7.3405537015452e-06,-0.370203255000003,"Non-significant",5.13427117980381,"DDX17","DDX17_HUMAN",0.370203255000003
0.504619835,13.75364411,12.0876952673862,4.63899335185813e-06,2.05880889707186e-05,3.91224515623874,"GLCNE_HUMAN",39,-12.9477343256992,1.50270407026726e-06,7.34277832364218e-06,-0.504619835,"Up in D1CM",5.13413958281931,"GNE","GLCNE_HUMAN",0.504619835
-0.633835317499997,13.48516607125,-12.2851624866591,4.14573250559948e-06,1.88786489949746e-05,4.03869222603881,"MA1A1_HUMAN",31,12.945834123662,1.50435654280553e-06,7.34659403204394e-06,0.633835317499997,"Up in D5B",5.1339139583201,"MAN1A1","MA1A1_HUMAN",-0.633835317499997
0.466557502999999,8.997444868,12.0565635067127,4.72266909912357e-06,2.08852979205208e-05,3.89213711479273,"MTMR3_HUMAN",36,-12.9438337598105,1.5060983240916e-06,7.35084121237294e-06,-0.466557502999999,"Non-significant",5.13366295846861,"MTMR3","MTMR3_HUMAN",0.466557502999999
0.74915194525,9.071669697625,12.6895730629562,3.30998126503747e-06,1.57626169960457e-05,4.29190786611624,"MO4L1_HUMAN",15,-12.9421879561306,1.50753307654177e-06,7.35358582301537e-06,-0.74915194525,"Up in D1CM",5.13350083460374,"MORF4L1","MO4L1_HUMAN",0.74915194525
-0.371791599999998,11.723623395,-11.8318727660648,5.37987231514075e-06,2.31598282657413e-05,3.74558192784019,"EXOC3_HUMAN",36,12.9370689004591,1.51200550534022e-06,7.37113615067248e-06,0.371791599999998,"Non-significant",5.13246556696608,"EXOC3","EXOC3_HUMAN",-0.371791599999998
-6.454242349,10.410102308,-12.4841406867776,3.70790891375681e-06,1.72673835547272e-05,4.16422698385167,"CAPSD_HBVD3",7,12.9314838598669,1.51690206035494e-06,7.39073263972935e-06,6.454242349,"Up in D5B",5.13131250807059,"C","CAPSD_HBVD3",-6.454242349
-0.435597657499999,12.14406263875,-11.8388215948679,5.35805750029417e-06,2.31013128746699e-05,3.75015233118482,"MOV10_HUMAN",53,12.9298912263383,1.51830162585031e-06,7.39327810762117e-06,0.435597657499999,"Non-significant",5.13116295695228,"MOV10","MOV10_HUMAN",-0.435597657499999
-1.046459794,7.873336971,-13.0919689758528,2.6628841571538e-06,1.33049499470358e-05,4.53653964502207,"KLH42_HUMAN",9,12.9281106094513,1.51986810339676e-06,7.39663293506424e-06,1.046459794,"Up in D5B",5.13096593303955,"KLHL42","KLH42_HUMAN",-1.046459794
0.694743633249999,9.654830217375,13.0816264734088,2.67760534085103e-06,1.33468571366253e-05,4.53034026612332,"DJC17_HUMAN",12,-12.918918007644,1.52798411488352e-06,7.43183964475085e-06,-0.694743633249999,"Up in D1CM",5.1289036695945,"DNAJC17","DJC17_HUMAN",0.694743633249999
0.590311885249997,8.072285711875,13.6595029530508,1.97966482741913e-06,1.05745214387299e-05,4.86988676349121,"SCC4_HUMAN",11,-12.9068939862951,1.53867350024725e-06,7.47699682958096e-06,-0.590311885249997,"Up in D1CM",5.12627280350415,"MAU2","SCC4_HUMAN",0.590311885249997
-0.258102894999999,13.680945635,-12.5828630515935,3.51029130269839e-06,1.65667667359713e-05,4.22582606134001,"PDLI2_HUMAN",20,12.9064805554356,1.53904253165535e-06,7.47699682958096e-06,0.258102894999999,"Non-significant",5.12627280350415,"PDLIM2","PDLI2_HUMAN",-0.258102894999999
-0.371527432500001,12.57377016625,-12.0123072415844,4.84457832288643e-06,2.13237340384385e-05,3.86346980419457,"GDS1_HUMAN",28,12.9020872281638,1.54297019311989e-06,7.48489348007637e-06,0.371527432500001,"Non-significant",5.12581437586124,"RAP1GDS1","GDS1_HUMAN",-0.371527432500001
